Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Regionname,Propertycount,HouseID,DaySold,MonthSold,YearSold,Schools nearby
2.0,0,1170000.0,1,1.8,3053.0,2.0,1.0,1.0,-0.33314938874259115,18,2,-0.15770216848612098,11154,18,6,2016,2
4.0,0,1260000.0,0,1.8,3053.0,4.0,1.0,2.0,-0.3273692984138134,18,2,-0.15770216848612098,11155,18,6,2016,2
2.0,2,600000.0,0,1.8,3053.0,2.0,2.0,1.0,-0.4520541040774472,18,2,-0.15770216848612098,11156,22,5,2016,2
1.0,2,310000.0,0,1.8,3053.0,1.0,1.0,1.0,-0.4520541040774472,18,2,-0.15770216848612098,11157,22,5,2016,2
3.0,0,1550000.0,4,1.8,3053.0,2.0,3.0,1.0,-0.4520541040774472,18,2,-0.15770216848612098,11158,22,8,2016,2
4.0,0,2033000.0,1,1.8,3053.0,2.0,2.0,2.0,-0.3504896597289243,18,2,-0.15770216848612098,11159,23,4,2016,2
3.0,2,1110000.0,1,1.8,3053.0,3.0,2.0,1.0,-0.4520541040774472,18,2,-0.15770216848612098,11161,24,9,2016,2
4.0,0,2705000.0,1,1.8,3053.0,4.0,2.0,2.0,-0.4520541040774472,18,2,-0.15770216848612098,11162,25,2,2017,2
4.0,0,1616000.0,1,1.8,3053.0,4.0,1.0,0.0,-0.326543571223988,18,2,-0.15770216848612098,11163,25,2,2017,2
2.0,2,585000.0,1,1.8,3053.0,2.0,1.0,1.0,-0.4520541040774472,18,2,-0.15770216848612098,11164,27,11,2016,2
4.0,0,1162000.0,1,1.8,3053.0,4.0,1.0,0.0,-0.35214111410857507,18,2,-0.15770216848612098,11165,27,11,2016,2
2.0,2,589000.0,1,1.8,3053.0,2.0,1.0,1.0,-0.4520541040774472,18,2,-0.15770216848612098,11167,28,5,2016,2
4.0,0,2345000.0,1,1.8,3053.0,4.0,1.0,1.0,-0.21754758216703657,18,2,-0.15770216848612098,11168,28,8,2016,2
2.0,0,1117000.0,1,1.8,3053.0,2.0,1.0,0.0,-0.3463610237797974,18,2,-0.15770216848612098,11169,28,8,2016,2
2.0,2,600000.0,4,1.8,3053.0,2.0,1.0,1.0,-0.4520541040774472,18,2,-0.15770216848612098,11171,30,7,2016,2
2.0,0,957000.0,1,1.8,3053.0,2.0,1.0,1.0,-0.3513153869187497,18,2,-0.15770216848612098,11172,30,7,2016,2
2.0,0,4525000.0,1,1.5,3002.0,2.0,2.0,1.0,-0.2703941223158615,18,2,-1.0094177028462863,11173,3,12,2016,0
3.0,0,3520000.0,1,1.5,3002.0,2.0,2.0,3.0,-0.15148940698100538,18,2,-1.0094177028462863,11174,4,6,2016,0
2.0,2,740000.0,3,1.5,3002.0,2.0,0.0,0.0,-0.4520541040774472,18,2,-1.0094177028462863,11175,8,10,2016,0
1.0,2,1015000.0,1,1.5,3002.0,1.0,1.0,1.0,-0.4520541040774472,18,2,-1.0094177028462863,11176,8,10,2016,0
2.0,2,1400000.0,1,1.5,3002.0,2.0,2.0,1.0,-0.4520541040774472,18,2,-1.0094177028462863,11177,8,10,2016,0
2.0,2,1935000.0,3,1.5,3002.0,2.0,2.0,2.0,-0.4520541040774472,18,2,-1.0094177028462863,11183,16,7,2016,0
4.0,0,1475000.0,1,1.5,3002.0,2.0,1.0,1.0,-0.3042489370987025,18,2,-1.0094177028462863,11184,18,6,2016,0
2.0,2,700000.0,0,1.5,3002.0,2.0,2.0,1.0,-0.4520541040774472,18,2,-1.0094177028462863,11187,22,8,2016,0
1.0,2,565000.0,3,1.5,3002.0,1.0,1.0,0.0,-0.4520541040774472,18,2,-1.0094177028462863,11189,24,9,2016,0
2.0,2,900000.0,3,1.5,3002.0,2.0,1.0,1.0,-0.4520541040774472,18,2,-1.0094177028462863,11190,25,2,2017,0
1.0,2,630000.0,3,1.5,3002.0,1.0,1.0,1.0,-0.4520541040774472,18,2,-1.0094177028462863,11191,25,2,2017,0
1.0,2,750000.0,3,1.5,3002.0,2.0,1.0,0.0,-0.4520541040774472,18,2,-1.0094177028462863,11193,28,5,2016,0
2.0,2,872000.0,1,1.5,3002.0,0.0,0.0,0.0,-0.4520541040774472,18,2,-1.0094177028462863,11194,28,5,2016,0
2.0,2,765000.0,3,1.5,3002.0,2.0,1.0,1.0,-0.4520541040774472,18,2,-1.0094177028462863,11195,28,8,2016,0
3.0,0,810000.0,0,9.8,3040.0,3.0,1.0,2.0,0.05411666328551665,22,6,-1.566920770185081,11198,3,12,2016,10
4.0,0,1422000.0,1,9.8,3040.0,4.0,2.0,2.0,-0.03506187321562544,22,6,-1.566920770185081,11199,4,6,2016,10
3.0,0,1245000.0,1,9.8,3040.0,3.0,1.0,1.0,-0.3992075639286223,22,6,-1.566920770185081,11201,7,5,2016,10
2.0,0,1430000.0,1,9.8,3040.0,2.0,1.0,1.0,0.13503792788840485,22,6,-1.566920770185081,11203,8,10,2016,10
4.0,0,1345000.0,1,9.8,3040.0,4.0,2.0,2.0,0.15898401639334114,22,6,-1.566920770185081,11205,10,12,2016,10
3.0,1,800000.0,4,9.8,3040.0,3.0,3.0,2.0,-0.2522281241397029,22,6,-1.566920770185081,11207,12,6,2016,10
3.0,0,787500.0,1,9.8,3040.0,3.0,1.0,1.0,0.0070502134654694334,22,6,-1.566920770185081,11209,12,11,2016,10
3.0,0,685000.0,1,9.8,3040.0,3.0,1.0,2.0,-0.21011603745860807,22,6,-1.566920770185081,11210,15,10,2016,10
4.0,1,652500.0,1,9.8,3040.0,4.0,2.0,1.0,-0.3042489370987025,22,6,-1.566920770185081,11211,15,10,2016,10
5.0,0,1300000.0,1,9.8,3040.0,5.0,2.0,2.0,0.05659384485499282,22,6,-1.566920770185081,11212,16,7,2016,10
3.0,0,925000.0,1,9.8,3040.0,3.0,2.0,2.0,-0.002858512812435243,22,6,-1.566920770185081,11213,17,9,2016,10
3.0,1,730000.0,4,9.8,3040.0,3.0,2.0,2.0,-0.4520541040774472,22,6,-1.566920770185081,11214,18,6,2016,10
2.0,2,520000.0,4,9.8,3040.0,3.0,1.0,2.0,-0.2902115748716709,22,6,-1.566920770185081,11215,18,6,2016,10
7.0,0,1300000.0,0,9.8,3040.0,5.0,2.0,2.0,0.05494239047534204,22,6,-1.566920770185081,11216,19,11,2016,10
3.0,0,810000.0,3,9.8,3040.0,3.0,1.0,2.0,-0.14818649822170382,22,6,-1.566920770185081,11218,22,8,2016,10
3.0,1,970000.0,0,9.8,3040.0,3.0,2.0,2.0,-0.1580952244996085,22,6,-1.566920770185081,11221,24,9,2016,10
3.0,0,1110000.0,1,9.8,3040.0,3.0,2.0,2.0,-0.06396232485951409,22,6,-1.566920770185081,11223,28,5,2016,10
3.0,0,1115000.0,1,9.8,3040.0,3.0,1.0,1.0,0.11604620252242087,22,6,-1.566920770185081,11224,30,7,2016,10
3.0,0,820000.0,4,9.8,3040.0,3.0,1.0,2.0,-0.06148514329003791,22,6,-1.566920770185081,11225,30,7,2016,10
3.0,0,670000.0,1,12.4,3060.0,3.0,1.0,3.0,0.03264775635005651,11,2,-0.547863368956501,11226,3,12,2016,6
3.0,0,645000.0,3,12.4,3060.0,3.0,1.0,4.0,0.09375156839713536,11,2,-0.547863368956501,11228,4,2,2016,6
3.0,0,687000.0,1,12.4,3060.0,3.0,1.0,0.0,0.11274329376311931,11,2,-0.547863368956501,11229,4,3,2017,6
2.0,2,333000.0,3,12.4,3060.0,2.0,1.0,1.0,-0.3719585666643844,11,2,-0.547863368956501,11230,4,3,2017,6
3.0,1,455000.0,1,12.4,3060.0,3.0,2.0,1.0,0.15733256201369036,11,2,-0.547863368956501,11231,4,3,2017,6
2.0,0,378000.0,1,12.4,3060.0,2.0,1.0,1.0,-0.27452275826498845,11,2,-0.547863368956501,11233,4,6,2016,6
3.0,0,585000.0,1,12.4,3060.0,0.0,1.0,1.0,0.04751084576691353,11,2,-0.547863368956501,11235,6,8,2016,6
3.0,0,662000.0,3,12.4,3060.0,4.0,2.0,2.0,0.059896753614294376,11,2,-0.547863368956501,11237,7,5,2016,6
3.0,0,615000.0,1,12.4,3060.0,3.0,1.0,2.0,0.08466856930905607,11,2,-0.547863368956501,11238,7,5,2016,6
3.0,0,650000.0,3,12.4,3060.0,3.0,1.0,1.0,0.03429921072970729,11,2,-0.547863368956501,11240,7,11,2016,6
3.0,0,665000.0,1,12.4,3060.0,3.0,1.0,1.0,0.14742383573578569,11,2,-0.547863368956501,11241,7,11,2016,6
3.0,0,640000.0,3,12.4,3060.0,3.0,1.0,4.0,0.03677639229918346,11,2,-0.547863368956501,11242,7,11,2016,6
3.0,0,526000.0,1,12.4,3060.0,3.0,1.0,1.0,-0.1184603193879898,11,2,-0.547863368956501,11243,7,11,2016,6
3.0,0,540000.0,1,12.4,3060.0,3.0,1.0,1.0,0.05494239047534204,11,2,-0.547863368956501,11244,7,11,2016,6
4.0,0,540000.0,4,12.4,3060.0,4.0,2.0,3.0,-0.24231939786179826,11,2,-0.547863368956501,11245,8,10,2016,6
3.0,0,625000.0,1,12.4,3060.0,3.0,1.0,2.0,0.030996301970405735,11,2,-0.547863368956501,11248,10,12,2016,6
3.0,0,681000.0,1,12.4,3060.0,3.0,2.0,4.0,0.03264775635005651,11,2,-0.547863368956501,11249,10,12,2016,6
3.0,0,690000.0,0,12.4,3060.0,3.0,2.0,2.0,0.023564757261977227,11,2,-0.547863368956501,11250,10,12,2016,6
3.0,0,640000.0,3,12.4,3060.0,3.0,1.0,2.0,0.14246947259683335,11,2,-0.547863368956501,11252,10,12,2016,6
3.0,0,660000.0,1,12.4,3060.0,3.0,1.0,2.0,0.061548207993945156,11,2,-0.547863368956501,11253,10,12,2016,6
3.0,0,783000.0,1,12.4,3060.0,3.0,2.0,1.0,0.04585939138726275,11,2,-0.547863368956501,11254,10,12,2016,6
4.0,0,635000.0,1,12.4,3060.0,4.0,2.0,2.0,0.01613321255354872,11,2,-0.547863368956501,11256,11,3,2017,6
3.0,1,553500.0,1,12.4,3060.0,3.0,2.0,1.0,-0.22085049092633813,11,2,-0.547863368956501,11259,12,11,2016,6
2.0,0,619000.0,1,12.4,3060.0,2.0,1.0,2.0,0.07641129741080217,11,2,-0.547863368956501,11261,13,8,2016,6
3.0,1,460000.0,3,12.4,3060.0,3.0,1.0,1.0,-0.19277576647227487,11,2,-0.547863368956501,11263,15,10,2016,6
4.0,0,570500.0,1,12.4,3060.0,4.0,2.0,1.0,-0.09699141245252967,11,2,-0.547863368956501,11265,15,10,2016,6
1.0,2,288000.0,1,12.4,3060.0,1.0,1.0,1.0,-0.39507892797949534,11,2,-0.547863368956501,11267,15,10,2016,6
4.0,0,615000.0,1,12.4,3060.0,4.0,2.0,3.0,-0.05900796172056175,11,2,-0.547863368956501,11268,16,4,2016,6
3.0,0,609000.0,1,12.4,3060.0,3.0,1.0,4.0,-0.01607014784964148,11,2,-0.547863368956501,11272,17,9,2016,6
3.0,0,605000.0,1,12.4,3060.0,3.0,1.0,2.0,-0.013592966280165309,11,2,-0.547863368956501,11273,17,9,2016,6
3.0,0,691500.0,1,12.4,3060.0,3.0,1.0,1.0,0.08136566054975451,11,2,-0.547863368956501,11274,17,9,2016,6
3.0,0,850000.0,3,12.4,3060.0,3.0,1.0,2.0,0.04668511857708814,11,2,-0.547863368956501,11275,18,3,2017,6
4.0,0,752500.0,3,12.4,3060.0,4.0,1.0,2.0,-0.4520541040774472,11,2,-0.547863368956501,11277,18,3,2017,6
3.0,0,650000.0,3,12.4,3060.0,3.0,1.0,3.0,0.04503366419743736,11,2,-0.547863368956501,11278,18,3,2017,6
3.0,0,538000.0,1,12.4,3060.0,3.0,1.0,4.0,0.19944464869478523,11,2,-0.547863368956501,11279,18,6,2016,6
4.0,0,750000.0,1,12.4,3060.0,4.0,2.0,1.0,0.05411666328551665,11,2,-0.547863368956501,11280,18,6,2016,6
3.0,0,650000.0,3,12.4,3060.0,3.0,1.0,1.0,0.14659810854596028,11,2,-0.547863368956501,11282,19,11,2016,6
4.0,0,771000.0,1,12.4,3060.0,4.0,2.0,2.0,0.0821913877395799,11,2,-0.547863368956501,11285,19,11,2016,6
3.0,0,400000.0,1,12.4,3060.0,3.0,1.0,1.0,-0.21672185497721116,11,2,-0.547863368956501,11286,22,5,2016,6
3.0,0,527000.0,1,12.4,3060.0,3.0,1.0,1.0,0.05081375452621509,11,2,-0.547863368956501,11287,22,5,2016,6
3.0,1,538000.0,1,12.4,3060.0,3.0,2.0,2.0,-0.2728713038853377,11,2,-0.547863368956501,11288,22,5,2016,6
3.0,0,860000.0,1,12.4,3060.0,2.0,1.0,4.0,0.4356026249848467,11,2,-0.547863368956501,11289,22,5,2016,6
3.0,0,515000.0,0,12.4,3060.0,3.0,1.0,1.0,0.04255648262796119,11,2,-0.547863368956501,11290,22,5,2016,6
3.0,0,617000.0,3,12.4,3060.0,3.0,1.0,1.0,-0.006161421571736801,11,2,-0.547863368956501,11294,23,4,2016,6
3.0,0,550000.0,1,12.4,3060.0,2.0,1.0,1.0,0.029344847590754956,11,2,-0.547863368956501,11295,24,9,2016,6
4.0,2,540000.0,1,12.4,3060.0,4.0,2.0,3.0,-0.2794771214039408,11,2,-0.547863368956501,11296,24,9,2016,6
3.0,0,643000.0,1,12.4,3060.0,2.0,1.0,2.0,0.12678065599015095,11,2,-0.547863368956501,11298,24,9,2016,6
3.0,0,631000.0,1,12.4,3060.0,3.0,2.0,2.0,-0.20681312869930651,11,2,-0.547863368956501,11299,24,9,2016,6
3.0,0,782000.0,1,12.4,3060.0,3.0,1.0,2.0,0.0665025711328975,11,2,-0.547863368956501,11300,25,2,2017,6
3.0,0,640000.0,3,12.4,3060.0,3.0,1.0,4.0,-0.01194151190051453,11,2,-0.547863368956501,11301,25,2,2017,6
3.0,2,470000.0,3,12.4,3060.0,3.0,0.0,0.0,-0.23653930753302052,11,2,-0.547863368956501,11302,26,7,2016,6
4.0,0,700500.0,1,12.4,3060.0,4.0,2.0,2.0,-0.06643950642899026,11,2,-0.547863368956501,11303,26,7,2016,6
3.0,0,532000.0,1,12.4,3060.0,3.0,1.0,1.0,0.05494239047534204,11,2,-0.547863368956501,11304,27,6,2016,6
2.0,0,575000.0,1,12.4,3060.0,2.0,1.0,2.0,0.060722480804119766,11,2,-0.547863368956501,11305,27,6,2016,6
4.0,0,562000.0,1,12.4,3060.0,4.0,2.0,2.0,-0.14323213508275148,11,2,-0.547863368956501,11308,27,6,2016,6
3.0,0,620000.0,1,12.4,3060.0,3.0,1.0,2.0,0.04668511857708814,11,2,-0.547863368956501,11309,27,6,2016,6
4.0,0,655000.0,1,12.4,3060.0,4.0,1.0,3.0,0.09622874996661153,11,2,-0.547863368956501,11310,27,11,2016,6
3.0,0,652500.0,0,12.4,3060.0,3.0,1.0,1.0,0.03677639229918346,11,2,-0.547863368956501,11313,27,11,2016,6
4.0,0,1010000.0,1,12.4,3060.0,4.0,2.0,2.0,0.04916230014656431,11,2,-0.547863368956501,11314,28,5,2016,6
3.0,0,480000.0,1,12.4,3060.0,3.0,2.0,2.0,-0.2002073111807034,11,2,-0.547863368956501,11315,28,5,2016,6
3.0,1,492000.0,1,12.4,3060.0,3.0,1.0,1.0,-0.2803028485937662,11,2,-0.547863368956501,11317,28,8,2016,6
3.0,2,422500.0,1,12.4,3060.0,3.0,2.0,1.0,-0.29103730206149625,11,2,-0.547863368956501,11319,30,7,2016,6
2.0,0,1550000.0,1,7.5,3123.0,2.0,1.0,2.0,-0.09533995807287889,2,5,-0.22682163523611837,11321,3,12,2016,5
3.0,0,2151000.0,1,7.5,3123.0,3.0,1.0,2.0,0.19201310398635674,2,5,-0.22682163523611837,11324,3,12,2016,5
2.0,0,1140000.0,1,7.5,3123.0,2.0,1.0,0.0,-0.2621368504176076,2,5,-0.22682163523611837,11326,3,12,2016,5
2.0,2,420000.0,0,7.5,3123.0,2.0,1.0,1.0,-0.4520541040774472,2,5,-0.22682163523611837,11327,4,3,2017,5
3.0,1,1220000.0,1,7.5,3123.0,3.0,2.0,2.0,-0.31498339056643254,2,5,-0.22682163523611837,11328,4,3,2017,5
2.0,0,3350000.0,1,7.5,3123.0,2.0,1.0,2.0,0.22999655471832467,2,5,-0.22682163523611837,11332,4,3,2017,5
2.0,2,665500.0,1,7.5,3123.0,2.0,1.0,2.0,0.32825809030754605,2,5,-0.22682163523611837,11333,4,3,2017,5
3.0,0,1865000.0,1,7.5,3123.0,3.0,2.0,2.0,-0.09616568526270428,2,5,-0.22682163523611837,11334,4,3,2017,5
5.0,0,1700000.0,1,7.5,3123.0,5.0,3.0,2.0,-0.09616568526270428,2,5,-0.22682163523611837,11338,6,8,2016,5
3.0,0,1650000.0,4,7.5,3123.0,3.0,2.0,2.0,-0.20268449275017955,2,5,-0.22682163523611837,11341,6,8,2016,5
3.0,0,1615000.0,1,7.5,3123.0,3.0,3.0,4.0,-0.07304532394759337,2,5,-0.22682163523611837,11343,7,5,2016,5
3.0,0,1600000.0,4,7.5,3123.0,3.0,2.0,2.0,-0.2869086661123693,2,5,-0.22682163523611837,11347,7,5,2016,5
3.0,0,1450000.0,0,7.5,3123.0,3.0,2.0,2.0,-0.06726523361881565,2,5,-0.22682163523611837,11348,7,5,2016,5
2.0,2,490000.0,1,7.5,3123.0,2.0,1.0,1.0,-0.4520541040774472,2,5,-0.22682163523611837,11350,7,11,2016,5
3.0,1,1110000.0,1,7.5,3123.0,3.0,2.0,2.0,-0.3744357482338606,2,5,-0.22682163523611837,11353,8,10,2016,5
4.0,1,1425000.0,1,7.5,3123.0,4.0,2.0,2.0,-0.3248921168443372,2,5,-0.22682163523611837,11354,8,10,2016,5
4.0,0,3100000.0,1,7.5,3123.0,3.0,2.0,2.0,0.07641129741080217,2,5,-0.22682163523611837,11356,10,9,2016,5
2.0,2,555000.0,0,7.5,3123.0,2.0,1.0,1.0,-0.4520541040774472,2,5,-0.22682163523611837,11358,10,9,2016,5
2.0,2,887000.0,1,7.5,3123.0,2.0,2.0,2.0,-0.4520541040774472,2,5,-0.22682163523611837,11359,10,9,2016,5
3.0,0,1700000.0,4,7.5,3123.0,3.0,2.0,1.0,0.08136566054975451,2,5,-0.22682163523611837,11361,10,9,2016,5
2.0,0,1585000.0,1,7.5,3123.0,2.0,1.0,2.0,-0.13002050004554525,2,5,-0.22682163523611837,11363,10,12,2016,5
3.0,2,935000.0,0,7.5,3123.0,3.0,2.0,1.0,-0.33314938874259115,2,5,-0.22682163523611837,11364,10,12,2016,5
2.0,2,460000.0,4,7.5,3123.0,2.0,1.0,1.0,-0.4520541040774472,2,5,-0.22682163523611837,11365,10,12,2016,5
4.0,0,3050000.0,1,7.5,3123.0,4.0,3.0,1.0,0.13421220069857945,2,5,-0.22682163523611837,11366,11,3,2017,5
1.0,2,365000.0,3,7.5,3123.0,1.0,1.0,0.0,1.4256495255854889,2,5,-0.22682163523611837,11368,12,11,2016,5
2.0,2,550000.0,0,7.5,3123.0,2.0,1.0,1.0,-0.4520541040774472,2,5,-0.22682163523611837,11369,12,11,2016,5
4.0,0,2800000.0,1,7.5,3123.0,4.0,1.0,2.0,0.1788014689491505,2,5,-0.22682163523611837,11370,12,11,2016,5
1.0,2,320000.0,4,7.5,3123.0,1.0,1.0,1.0,-0.4520541040774472,2,5,-0.22682163523611837,11371,12,11,2016,5
2.0,2,573000.0,1,7.5,3123.0,2.0,1.0,1.0,-0.4520541040774472,2,5,-0.22682163523611837,11373,13,8,2016,5
2.0,2,680000.0,4,7.5,3123.0,2.0,1.0,1.0,-0.4520541040774472,2,5,-0.22682163523611837,11377,13,8,2016,5
5.0,0,2250000.0,0,7.5,3123.0,5.0,2.0,2.0,-0.0788254142763711,2,5,-0.22682163523611837,11380,14,5,2016,5
4.0,0,2381000.0,1,7.5,3123.0,4.0,2.0,2.0,-0.07469677832724415,2,5,-0.22682163523611837,11383,15,10,2016,5
4.0,1,1738000.0,1,7.5,3123.0,4.0,3.0,2.0,-0.18451849457402097,2,5,-0.22682163523611837,11384,15,10,2016,5
2.0,0,1582000.0,1,7.5,3123.0,2.0,2.0,2.0,-0.15644377011995772,2,5,-0.22682163523611837,11385,15,10,2016,5
3.0,2,735000.0,1,7.5,3123.0,2.0,1.0,1.0,-0.4520541040774472,2,5,-0.22682163523611837,11387,16,4,2016,5
4.0,0,2920000.0,1,7.5,3123.0,4.0,3.0,3.0,0.14742383573578569,2,5,-0.22682163523611837,11388,16,4,2016,5
4.0,0,1920000.0,4,7.5,3123.0,4.0,2.0,2.0,0.16641556110176964,2,5,-0.22682163523611837,11391,17,9,2016,5
3.0,0,1420000.0,0,7.5,3123.0,3.0,1.0,2.0,-0.15314086136065616,2,5,-0.22682163523611837,11392,17,9,2016,5
2.0,2,400000.0,4,7.5,3123.0,1.0,1.0,1.0,-0.4520541040774472,2,5,-0.22682163523611837,11393,17,9,2016,5
3.0,1,1790000.0,1,7.5,3123.0,3.0,2.0,2.0,-0.4520541040774472,2,5,-0.22682163523611837,11394,17,9,2016,5
3.0,0,2100000.0,4,7.5,3123.0,3.0,1.0,2.0,0.09622874996661153,2,5,-0.22682163523611837,11395,17,9,2016,5
2.0,0,1335000.0,1,7.5,3123.0,2.0,1.0,0.0,-0.262962577607433,2,5,-0.22682163523611837,11397,17,9,2016,5
3.0,0,1825000.0,1,7.5,3123.0,3.0,2.0,2.0,-0.09616568526270428,2,5,-0.22682163523611837,11398,17,9,2016,5
5.0,0,3210000.0,1,7.5,3123.0,5.0,3.0,4.0,0.38275608483602175,2,5,-0.22682163523611837,11399,18,3,2017,5
2.0,2,840000.0,1,7.5,3123.0,2.0,1.0,1.0,-0.3281950256036388,2,5,-0.22682163523611837,11400,18,3,2017,5
2.0,2,705000.0,0,7.5,3123.0,2.0,2.0,1.0,-0.38764738327106685,2,5,-0.22682163523611837,11401,18,3,2017,5
4.0,0,3310000.0,1,7.5,3123.0,4.0,2.0,3.0,0.17715001456949972,2,5,-0.22682163523611837,11402,18,3,2017,5
5.0,0,3500000.0,4,7.5,3123.0,4.0,2.0,2.0,0.5801048832042899,2,5,-0.22682163523611837,11405,18,6,2016,5
2.0,2,444000.0,1,7.5,3123.0,2.0,1.0,1.0,-0.4520541040774472,2,5,-0.22682163523611837,11406,18,6,2016,5
3.0,0,1538000.0,1,7.5,3123.0,2.0,1.0,2.0,-0.2150704005975604,2,5,-0.22682163523611837,11407,18,6,2016,5
3.0,0,1320000.0,4,7.5,3123.0,3.0,2.0,1.0,-0.27617421264463926,2,5,-0.22682163523611837,11408,18,6,2016,5
3.0,0,1890000.0,0,7.5,3123.0,3.0,1.0,2.0,-0.05818223453073636,2,5,-0.22682163523611837,11409,18,6,2016,5
3.0,1,1240000.0,1,7.5,3123.0,3.0,2.0,2.0,-0.32406638965451184,2,5,-0.22682163523611837,11410,18,6,2016,5
4.0,0,2450000.0,1,7.5,3123.0,4.0,2.0,1.0,0.12347774723084938,2,5,-0.22682163523611837,11413,19,11,2016,5
3.0,1,1590000.0,1,7.5,3123.0,3.0,2.0,2.0,-0.21341894621790963,2,5,-0.22682163523611837,11414,19,11,2016,5
4.0,0,2450000.0,4,7.5,3123.0,3.0,3.0,2.0,-0.020198783798768428,2,5,-0.22682163523611837,11417,22,5,2016,5
3.0,0,3020000.0,1,7.5,3123.0,3.0,2.0,2.0,0.23495091785727698,2,5,-0.22682163523611837,11418,22,5,2016,5
3.0,0,1625000.0,1,7.5,3123.0,3.0,1.0,3.0,-0.14488358946240226,2,5,-0.22682163523611837,11419,22,5,2016,5
5.0,0,2775000.0,0,7.5,3123.0,5.0,3.0,2.0,0.2613741879316895,2,5,-0.22682163523611837,11420,22,5,2016,5
2.0,2,568000.0,1,7.5,3123.0,2.0,1.0,1.0,-0.4520541040774472,2,5,-0.22682163523611837,11421,22,8,2016,5
2.0,2,706000.0,1,7.5,3123.0,2.0,1.0,1.0,-0.31002902742748023,2,5,-0.22682163523611837,11423,22,8,2016,5
5.0,0,2500000.0,4,7.5,3123.0,5.0,3.0,3.0,0.17302137862037276,2,5,-0.22682163523611837,11424,22,8,2016,5
4.0,0,2350000.0,1,7.5,3123.0,4.0,2.0,2.0,0.0070502134654694334,2,5,-0.22682163523611837,11425,22,8,2016,5
2.0,0,1385000.0,1,7.5,3123.0,2.0,1.0,2.0,-0.1828670401943702,2,5,-0.22682163523611837,11426,22,8,2016,5
2.0,2,655250.0,3,7.5,3123.0,2.0,1.0,1.0,0.5000093457912271,2,5,-0.22682163523611837,11427,23,4,2016,5
6.0,0,1666000.0,1,7.5,3123.0,6.0,2.0,0.0,-0.16304958763856084,2,5,-0.22682163523611837,11428,24,9,2016,5
1.0,2,430000.0,1,7.5,3123.0,1.0,1.0,1.0,1.4273009799651397,2,5,-0.22682163523611837,11430,25,2,2017,5
3.0,0,2040000.0,1,7.5,3123.0,3.0,1.0,2.0,0.1944902855558329,2,5,-0.22682163523611837,11436,27,6,2016,5
2.0,2,505000.0,1,7.5,3123.0,2.0,1.0,1.0,-0.4520541040774472,2,5,-0.22682163523611837,11437,27,6,2016,5
2.0,2,500000.0,4,7.5,3123.0,2.0,1.0,1.0,2.094488549344055,2,5,-0.22682163523611837,11438,27,11,2016,5
2.0,2,622000.0,1,7.5,3123.0,2.0,1.0,1.0,-0.4520541040774472,2,5,-0.22682163523611837,11439,27,11,2016,5
3.0,0,1650000.0,1,7.5,3123.0,3.0,1.0,1.0,-0.15974667887925928,2,5,-0.22682163523611837,11443,27,11,2016,5
1.0,2,371000.0,0,7.5,3123.0,1.0,1.0,0.0,0.30513772899243513,2,5,-0.22682163523611837,11444,28,5,2016,5
5.0,0,1900000.0,4,7.5,3123.0,3.0,3.0,3.0,-0.4520541040774472,2,5,-0.22682163523611837,11446,28,5,2016,5
3.0,0,1625000.0,3,7.5,3123.0,3.0,2.0,1.0,-0.24149367067197286,2,5,-0.22682163523611837,11449,28,5,2016,5
2.0,2,701000.0,1,7.5,3123.0,2.0,1.0,3.0,-0.31498339056643254,2,5,-0.22682163523611837,11450,28,5,2016,5
2.0,0,1100000.0,1,7.5,3123.0,2.0,1.0,2.0,-0.28195430297341695,2,5,-0.22682163523611837,11452,28,8,2016,5
4.0,0,2200000.0,0,7.5,3123.0,4.0,2.0,1.0,0.0334734835398819,2,5,-0.22682163523611837,11454,30,7,2016,5
3.0,0,975000.0,4,7.5,3123.0,3.0,1.0,1.0,-0.27782566702429,2,5,-0.22682163523611837,11455,30,7,2016,5
2.0,2,546500.0,1,10.6,3084.0,2.0,1.0,1.0,-0.3430581150204958,0,0,-1.0435227028874035,11458,3,12,2016,10
3.0,2,620000.0,1,10.6,3084.0,3.0,1.0,1.0,-0.27452275826498845,0,0,-1.0435227028874035,11460,4,3,2017,10
3.0,0,1220000.0,1,10.6,3084.0,3.0,1.0,1.0,0.2564198247927371,0,0,-1.0435227028874035,11462,6,8,2016,10
3.0,1,550000.0,0,10.6,3084.0,2.0,1.0,2.0,-0.25800821446848066,0,0,-1.0435227028874035,11463,6,8,2016,10
2.0,2,585000.0,0,10.6,3084.0,2.0,2.0,1.0,-0.4520541040774472,0,0,-1.0435227028874035,11464,6,8,2016,10
2.0,1,705000.0,1,10.6,3084.0,2.0,1.0,1.0,-0.3017717555292263,0,0,-1.0435227028874035,11465,6,8,2016,10
2.0,2,420000.0,1,10.6,3084.0,2.0,1.0,1.0,-0.32158920808503566,0,0,-1.0435227028874035,11467,7,11,2016,10
3.0,0,1705000.0,1,10.6,3084.0,3.0,1.0,2.0,0.8253458585824306,0,0,-1.0435227028874035,11469,10,9,2016,10
2.0,0,490000.0,0,10.6,3084.0,2.0,1.0,1.0,-0.29764311958009937,0,0,-1.0435227028874035,11471,10,12,2016,10
